driving_time,from_center,to_center
4.69,GHGTP,GKMTP
5.79,GHGTP,GMZTP
5.75,GHGTP,GWZTP
3.21,GHGTP,NGRTP
9.62,GHGTP,AWGTP
13.48,GHGTP,CRITP
7.42,GHGTP,GBWOR
6.23,GHGTP,GHBTP
6.56,GHGTP,GKSTP
6.5,GHGTP,GNBTP
11.1,GHGTP,HBSTP
5.13,GHGTP,NLBTP
6.07,GHGTP,BANTP
12.78,GHGTP,CZATP
8.35,GHGTP,GBYOR
0,GHGTP,GHGTP
4.42,GHGTP,GLPTP
1.96,GHGTP,GNDOR
13.14,GHGTP,HDBTP
5.5,GHGTP,NMSTP
12.83,GHGTP,CZMTP
4.86,GHGTP,GDRTP
3.39,GHGTP,GHMTP
0.98,GHGTP,GLUTP
2.9,GHGTP,GNOOR
12.68,GHGTP,HPCTP
4.7,GHGTP,NNYTP
6.66,GHGTP,BBRTP
5.38,GHGTP,GAKTP
4.58,GHGTP,GDUTP
1.94,GHGTP,GHOTP
6.13,GHGTP,GMATP
4.15,GHGTP,GNWOR
12.44,GHGTP,HSZTP
5.34,GHGTP,NRDTP
7.8,GLPTP,AGATP
7.51,GLPTP,BGETP
4.5,GLPTP,GAUTP
4.84,GLPTP,GESTP
5.71,GLPTP,GHSTP
4.47,GLPTP,GMHTP
0.23,GLPTP,GOSOR
7.64,GLPTP,HUNOR
7.01,GLPTP,NRSTP
6.2,GLPTP,AIBTP
7.04,GLPTP,BLATP
4.68,GLPTP,GBBTP
3.21,GLPTP,GFDTP
1.28,GLPTP,GJETP
4.5,GLPTP,GMIOR
6.56,GLPTP,LLXTP
6.43,GLPTP,NUTTP
6.43,GLPTP,NUWTP
7.95,GLPTP,AKTTP
6.8,GLPTP,BLETP
6.8,GLPTP,BLMTP
1.89,GLPTP,GBCTP
4.22,GLPTP,GFMTP
5.22,GLPTP,GKITP
4.63,GLPTP,GMLTP
3.81,GLPTP,GROTP
6.62,GLPTP,NAETP
8.6,GLPTP,SLOTP
6.17,GLPTP,AOETP
6.55,GLPTP,BLGTP
1.95,GLPTP,GBETP
6.64,GLPTP,GFRTP
5.3,GLPTP,GKKTP
4.85,GLPTP,GMNTP
5.17,GLPTP,GSTTP
6.69,GLPTP,NAVTP
6.17,GLPTP,AOLTP
9.62,GLPTP,CHROR
3.95,GLPTP,GBMTP
3.75,GLPTP,GGITP
5.3,GLPTP,GKLTP
3.69,GLPTP,GMRTP
5.6,GLPTP,GTUTP
6.7,GLPTP,NAMTP
6.7,GLPTP,NAWTP
6.12,GLPTP,AWDTP
9.8,GLPTP,COSTP
5.45,GLPTP,GBOTP
0.71,GLPTP,GHATP
5.18,GLPTP,GKMTP
4.48,GLPTP,GMZTP
3.6,GLPTP,GWZTP
5.67,GLPTP,NGRTP
6.1,GLPTP,AWGTP
9.89,GLPTP,CRITP
5.13,GLPTP,GBWOR
4.94,GLPTP,GHBTP
5.31,GLPTP,GKSTP
3.02,GLPTP,GNBTP
7.77,GLPTP,HBSTP
7.09,GLPTP,NLBTP
7.05,GLPTP,BANTP
9.49,GLPTP,CZATP
4.63,GLPTP,GBYOR
4.41,GLPTP,GHGTP
0,GLPTP,GLPTP
2.85,GLPTP,GNDOR
9.65,GLPTP,HDBTP
6.11,GLPTP,NMSTP
9.55,GLPTP,CZMTP
1.38,GLPTP,GDRTP
2.47,GLPTP,GHMTP
4.39,GLPTP,GLUTP
1.87,GLPTP,GNOOR
9.22,GLPTP,HPCTP
5.92,GLPTP,NNYTP
7.36,GLPTP,BBRTP
5.85,GLPTP,GAKTP
5.08,GLPTP,GDUTP
2.84,GLPTP,GHOTP
4.86,GLPTP,GMATP
4.79,GLPTP,GNWOR
8.97,GLPTP,HSZTP
7.1,GLPTP,NRDTP
9.96,GNDOR,AGATP
5.18,GNDOR,BGETP
6.35,GNDOR,GAUTP
2.7,GNDOR,GESTP
5.44,GNDOR,GHSTP
6.73,GNDOR,GMHTP
2.75,GNDOR,GOSOR
9.94,GNDOR,HUNOR
4.25,GNDOR,NRSTP
8.19,GNDOR,AIBTP
4.8,GNDOR,BLATP
2.52,GNDOR,GBBTP
2.96,GNDOR,GFDTP
3.41,GNDOR,GJETP
4.19,GNDOR,GMIOR
5.42,GNDOR,LLXTP
3.66,GNDOR,NUTTP
3.66,GNDOR,NUWTP
10.05,GNDOR,AKTTP
4.63,GNDOR,BLETP
4.63,GNDOR,BLMTP
2.94,GNDOR,GBCTP
3.9,GNDOR,GFMTP
2.84,GNDOR,GKITP
6.85,GNDOR,GMLTP
3.5,GNDOR,GROTP
3.83,GNDOR,NAETP
10.69,GNDOR,SLOTP
8.28,GNDOR,AOETP
4.52,GNDOR,BLGTP
2.99,GNDOR,GBETP
6.37,GNDOR,GFRTP
3.19,GNDOR,GKKTP
2.19,GNDOR,GMNTP
5.74,GNDOR,GSTTP
3.88,GNDOR,NAVTP
8.28,GNDOR,AOLTP
11.74,GNDOR,CHROR
1.49,GNDOR,GBMTP
3.42,GNDOR,GGITP
3.19,GNDOR,GKLTP
3.04,GNDOR,GMRTP
6.14,GNDOR,GTUTP
3.89,GNDOR,NAMTP
3.89,GNDOR,NAWTP
8.55,GNDOR,AWDTP
12.25,GNDOR,COSTP
3.52,GNDOR,GBOTP
2.54,GNDOR,GHATP
3.12,GNDOR,GKMTP
4.17,GNDOR,GMZTP
4.08,GNDOR,GWZTP
3.25,GNDOR,NGRTP
8.56,GNDOR,AWGTP
11.98,GNDOR,CRITP
5.67,GNDOR,GBWOR
4.64,GNDOR,GHBTP
5.02,GNDOR,GKSTP
4.86,GNDOR,GNBTP
10.07,GNDOR,HBSTP
4.24,GNDOR,NLBTP
4.76,GNDOR,BANTP
11.63,GNDOR,CZATP
6.85,GNDOR,GBYOR
1.96,GNDOR,GHGTP
2.89,GNDOR,GLPTP
0,GNDOR,GNDOR
12.09,GNDOR,HDBTP
4.03,GNDOR,NMSTP
11.69,GNDOR,CZMTP
3.97,GNDOR,GDRTP
1.72,GNDOR,GHMTP
2.4,GNDOR,GLUTP
2.93,GNDOR,GNOOR
11.64,GNDOR,HPCTP
3.7,GNDOR,NNYTP
5.04,GNDOR,BBRTP
3.85,GNDOR,GAKTP
2.94,GNDOR,GDUTP
0.22,GNDOR,GHOTP
4.56,GNDOR,GMATP
2.64,GNDOR,GNWOR
11.4,GNDOR,HSZTP
4.32,GNDOR,NRDTP
5.94,HDBTP,AGATP
15.2,HDBTP,BGETP
9.06,HDBTP,GAUTP
13.35,HDBTP,GESTP
12.23,HDBTP,GHSTP
8.39,HDBTP,GMHTP
9.49,HDBTP,GOSOR
2.28,HDBTP,HUNOR
15.54,HDBTP,NRSTP
9.06,HDBTP,AIBTP
14.61,HDBTP,BLATP
13.5,HDBTP,GBBTP
11.02,HDBTP,GFDTP
9.95,HDBTP,GJETP
11.49,HDBTP,GMIOR
13.33,HDBTP,LLXTP
14.87,HDBTP,NUTTP
14.87,HDBTP,NUWTP
7.01,HDBTP,AKTTP
14.42,HDBTP,BLETP
14.42,HDBTP,BLMTP
10.42,HDBTP,GBCTP
11.24,HDBTP,GFMTP
13.68,HDBTP,GKITP
8.7,HDBTP,GMLTP
12.34,HDBTP,GROTP
15.16,HDBTP,NAETP
6.8,HDBTP,SLOTP
6.35,HDBTP,AOETP
14.11,HDBTP,BLGTP
10.36,HDBTP,GBETP
12.14,HDBTP,GFRTP
12.88,HDBTP,GKKTP
13.52,HDBTP,GMNTP
10.4,HDBTP,GSTTP
15.25,HDBTP,NAVTP
6.35,HDBTP,AOLTP
5.8,HDBTP,CHROR
12.63,HDBTP,GBMTP
11.62,HDBTP,GGITP
12.88,HDBTP,GKLTP
11.97,HDBTP,GMRTP
10.67,HDBTP,GTUTP
15.29,HDBTP,NAMTP
15.29,HDBTP,NAWTP
4.74,HDBTP,AWDTP
5.2,HDBTP,COSTP
12.73,HDBTP,GBOTP
9.89,HDBTP,GHATP
12.72,HDBTP,GKMTP
11.51,HDBTP,GMZTP
10.22,HDBTP,GWZTP
14.23,HDBTP,NGRTP
4.61,HDBTP,AWGTP
7.08,HDBTP,CRITP
10.45,HDBTP,GBWOR
11.17,HDBTP,GHBTP
11.88,HDBTP,GKSTP
9.22,HDBTP,GNBTP
2.22,HDBTP,HBSTP
15.52,HDBTP,NLBTP
14.78,HDBTP,BANTP
5.72,HDBTP,CZATP
8.7,HDBTP,GBYOR
12.96,HDBTP,GHGTP
9.64,HDBTP,GLPTP
11.74,HDBTP,GNDOR
0,HDBTP,HDBTP
13.7,HDBTP,NMSTP
5.72,HDBTP,CZMTP
8.68,HDBTP,GDRTP
11.58,HDBTP,GHMTP
12.98,HDBTP,GLUTP
10.38,HDBTP,GNOOR
4.6,HDBTP,HPCTP
14.3,HDBTP,NNYTP
14.99,HDBTP,BBRTP
13.44,HDBTP,GAKTP
13.14,HDBTP,GDUTP
11.74,HDBTP,GHOTP
11.23,HDBTP,GMATP
13.38,HDBTP,GNWOR
3.22,HDBTP,HSZTP
15.63,HDBTP,NRDTP
10.24,NMSTP,AGATP
1.82,NMSTP,BGETP
6.25,NMSTP,GAUTP
1.53,NMSTP,GESTP
3.15,NMSTP,GHSTP
7.03,NMSTP,GMHTP
6.32,NMSTP,GOSOR
12.05,NMSTP,HUNOR
2.07,NMSTP,NRSTP
8.09,NMSTP,AIBTP
1.22,NMSTP,BLATP
1.71,NMSTP,GBBTP
4.13,NMSTP,GFDTP
5.57,NMSTP,GJETP
3.06,NMSTP,GMIOR
2.15,NMSTP,LLXTP
1.86,NMSTP,NUTTP
1.86,NMSTP,NUWTP
10.29,NMSTP,AKTTP
1.12,NMSTP,BLETP
1.12,NMSTP,BLMTP
6.78,NMSTP,GBCTP
3.09,NMSTP,GFMTP
6.21,NMSTP,GKITP
6.9,NMSTP,GMLTP
6.92,NMSTP,GROTP
2.09,NMSTP,NAETP
10.92,NMSTP,SLOTP
8.55,NMSTP,AOETP
0.61,NMSTP,BLGTP
6.79,NMSTP,GBETP
5.36,NMSTP,GFRTP
1.23,NMSTP,GKKTP
2.58,NMSTP,GMNTP
4.96,NMSTP,GSTTP
2.17,NMSTP,NAVTP
8.55,NMSTP,AOLTP
12.02,NMSTP,CHROR
4.36,NMSTP,GBMTP
2.92,NMSTP,GGITP
1.23,NMSTP,GKLTP
3.32,NMSTP,GMRTP
5.33,NMSTP,GTUTP
2.21,NMSTP,NAMTP
2.21,NMSTP,NAWTP
10.01,NMSTP,AWDTP
14.03,NMSTP,COSTP
1.5,NMSTP,GBOTP
5.95,NMSTP,GHATP
1.31,NMSTP,GKMTP
3.03,NMSTP,GMZTP
4.28,NMSTP,GWZTP
3.6,NMSTP,NGRTP
10.08,NMSTP,AWGTP
12.21,NMSTP,CRITP
4.92,NMSTP,GBWOR
3.82,NMSTP,GHBTP
3.2,NMSTP,GKSTP
5.21,NMSTP,GNBTP
12.17,NMSTP,HBSTP
2.45,NMSTP,NLBTP
1.37,NMSTP,BANTP
11.9,NMSTP,CZATP
6.9,NMSTP,GBYOR
5.46,NMSTP,GHGTP
6.37,NMSTP,GLPTP
4.12,NMSTP,GNDOR
14.16,NMSTP,HDBTP
0,NMSTP,NMSTP
11.97,NMSTP,CZMTP
7.07,NMSTP,GDRTP
4.05,NMSTP,GHMTP
5.94,NMSTP,GLUTP
6.73,NMSTP,GNOOR
13.64,NMSTP,HPCTP
1.52,NMSTP,NNYTP
1.46,NMSTP,BBRTP
0.57,NMSTP,GAKTP
1.27,NMSTP,GDUTP
4.22,NMSTP,GHOTP
3.64,NMSTP,GMATP
1.55,NMSTP,GNWOR
13.5,NMSTP,HSZTP
2.12,NMSTP,NRDTP
2.29,CZMTP,AGATP
13.23,CZMTP,BGETP
6.63,CZMTP,GAUTP
11.32,CZMTP,GESTP
9.93,CZMTP,GHSTP
5.86,CZMTP,GMHTP
9.15,CZMTP,GOSOR
3.31,CZMTP,HUNOR
13.34,CZMTP,NRSTP
6.44,CZMTP,AIBTP
12.59,CZMTP,BLATP
11.55,CZMTP,GBBTP
8.92,CZMTP,GFDTP
8.68,CZMTP,GJETP
9.48,CZMTP,GMIOR
11.05,CZMTP,LLXTP
12.8,CZMTP,NUTTP
12.8,CZMTP,NUWTP
2.77,CZMTP,AKTTP
12.41,CZMTP,BLETP
12.41,CZMTP,BLMTP
10.45,CZMTP,GBCTP
9.22,CZMTP,GFMTP
13.28,CZMTP,GKITP
6.03,CZMTP,GMLTP
12.07,CZMTP,GROTP
13.09,CZMTP,NAETP
1.63,CZMTP,SLOTP
4.46,CZMTP,AOETP
12.1,CZMTP,BLGTP
10.33,CZMTP,GBETP
9.65,CZMTP,GFRTP
10.86,CZMTP,GKKTP
11.72,CZMTP,GMNTP
7.98,CZMTP,GSTTP
13.18,CZMTP,NAVTP
4.46,CZMTP,AOLTP
0.14,CZMTP,CHROR
12.1,CZMTP,GBMTP
9.62,CZMTP,GGITP
10.86,CZMTP,GKLTP
9.97,CZMTP,GMRTP
8.21,CZMTP,GTUTP
13.21,CZMTP,NAMTP
13.21,CZMTP,NAWTP
3.94,CZMTP,AWDTP
2.71,CZMTP,COSTP
10.73,CZMTP,GBOTP
9.23,CZMTP,GHATP
10.72,CZMTP,GKMTP
9.5,CZMTP,GMZTP
8.21,CZMTP,GWZTP
13.15,CZMTP,NGRTP
3.94,CZMTP,AWGTP
1.94,CZMTP,CRITP
8.03,CZMTP,GBWOR
9.1,CZMTP,GHBTP
9.8,CZMTP,GKSTP
7.23,CZMTP,GNBTP
3.38,CZMTP,HBSTP
13.44,CZMTP,NLBTP
12.78,CZMTP,BANTP
0.08,CZMTP,CZATP
6.03,CZMTP,GBYOR
12.58,CZMTP,GHGTP
9.2,CZMTP,GLPTP
11.23,CZMTP,GNDOR
5.54,CZMTP,HDBTP
11.69,CZMTP,NMSTP
0,CZMTP,CZMTP
8.56,CZMTP,GDRTP
10.05,CZMTP,GHMTP
12.71,CZMTP,GLUTP
10.41,CZMTP,GNOOR
3.21,CZMTP,HPCTP
12.25,CZMTP,NNYTP
12.91,CZMTP,BBRTP
11.42,CZMTP,GAKTP
11.12,CZMTP,GDUTP
11.2,CZMTP,GHOTP
9.18,CZMTP,GMATP
11.35,CZMTP,GNWOR
4.86,CZMTP,HSZTP
13.43,CZMTP,NRDTP
6.79,GDRTP,AGATP
8.79,GDRTP,BGETP
4.8,GDRTP,GAUTP
6.18,GDRTP,GESTP
6.34,GDRTP,GHSTP
4.79,GDRTP,GMHTP
1.29,GDRTP,GOSOR
6.66,GDRTP,HUNOR
8.24,GDRTP,NRSTP
6.47,GDRTP,AIBTP
8.14,GDRTP,BLATP
5.88,GDRTP,GBBTP
3.95,GDRTP,GFDTP
1.97,GDRTP,GJETP
5.19,GDRTP,GMIOR
7.27,GDRTP,LLXTP
7.54,GDRTP,NUTTP
7.54,GDRTP,NUWTP
7.58,GDRTP,AKTTP
7.92,GDRTP,BLETP
7.92,GDRTP,BLMTP
2.08,GDRTP,GBCTP
4.92,GDRTP,GFMTP
5.6,GDRTP,GKITP
4.94,GDRTP,GMLTP
4.31,GDRTP,GROTP
7.74,GDRTP,NAETP
8.31,GDRTP,SLOTP
4.61,GDRTP,AOETP
7.58,GDRTP,BLGTP
2.04,GDRTP,GBETP
7.11,GDRTP,GFRTP
6.28,GDRTP,GKKTP
5.92,GDRTP,GMNTP
5.52,GDRTP,GSTTP
7.87,GDRTP,NAVTP
4.59,GDRTP,AOLTP
8.53,GDRTP,CHROR
5.02,GDRTP,GBMTP
4.5,GDRTP,GGITP
6.28,GDRTP,GKLTP
4.49,GDRTP,GMRTP
5.92,GDRTP,GTUTP
7.86,GDRTP,NAMTP
7.86,GDRTP,NAWTP
5.07,GDRTP,AWDTP
8.81,GDRTP,COSTP
6.18,GDRTP,GBOTP
1.75,GDRTP,GHATP
6.03,GDRTP,GKMTP
5.17,GDRTP,GMZTP
3.96,GDRTP,GWZTP
6.67,GDRTP,NGRTP
5.04,GDRTP,AWGTP
9.58,GDRTP,CRITP
5.46,GDRTP,GBWOR
5.66,GDRTP,GHBTP
5.94,GDRTP,GKSTP
3.35,GDRTP,GNBTP
6.77,GDRTP,HBSTP
8.27,GDRTP,NLBTP
8.33,GDRTP,BANTP
8.42,GDRTP,CZATP
4.94,GDRTP,GBYOR
4.81,GDRTP,GHGTP
1.42,GDRTP,GLPTP
3.94,GDRTP,GNDOR
8.67,GDRTP,HDBTP
7.16,GDRTP,NMSTP
8.49,GDRTP,CZMTP
0,GDRTP,GDRTP
3.64,GDRTP,GHMTP
4.86,GDRTP,GLUTP
2.07,GDRTP,GNOOR
8.24,GDRTP,HPCTP
7.16,GDRTP,NNYTP
8.42,GDRTP,BBRTP
6.89,GDRTP,GAKTP
6.3,GDRTP,GDUTP
3.94,GDRTP,GHOTP
5.51,GDRTP,GMATP
6.12,GDRTP,GNWOR
7.99,GDRTP,HSZTP
8.31,GDRTP,NRDTP
8.38,GHMTP,AGATP
5.04,GHMTP,BGETP
4.74,GHMTP,GAUTP
2.53,GHMTP,GESTP
3.74,GHMTP,GHSTP
4.99,GHMTP,GMHTP
2.52,GHMTP,GOSOR
9.55,GHMTP,HUNOR
4.55,GHMTP,NRSTP
6.6,GHMTP,AIBTP
4.64,GHMTP,BLATP
2.35,GHMTP,GBBTP
1.43,GHMTP,GFDTP
2.42,GHMTP,GJETP
2.57,GHMTP,GMIOR
4.59,GHMTP,LLXTP
4.08,GHMTP,NUTTP
4.08,GHMTP,NUWTP
8.42,GHMTP,AKTTP
4.46,GHMTP,BLETP
4.46,GHMTP,BLMTP
3.7,GHMTP,GBCTP
2.29,GHMTP,GFMTP
4.1,GHMTP,GKITP
5.14,GHMTP,GMLTP
4.79,GHMTP,GROTP
4.32,GHMTP,NAETP
9.08,GHMTP,SLOTP
6.78,GHMTP,AOETP
4.37,GHMTP,BLGTP
3.75,GHMTP,GBETP
4.85,GHMTP,GFRTP
3.02,GHMTP,GKKTP
2.61,GHMTP,GMNTP
4.04,GHMTP,GSTTP
4.4,GHMTP,NAVTP
6.78,GHMTP,AOLTP
10.21,GHMTP,CHROR
2.76,GHMTP,GBMTP
1.87,GHMTP,GGITP
3.02,GHMTP,GKLTP
1.59,GHMTP,GMRTP
4.51,GHMTP,GTUTP
4.42,GHMTP,NAMTP
4.42,GHMTP,NAWTP
8.16,GHMTP,AWDTP
11.87,GHMTP,COSTP
3.35,GHMTP,GBOTP
2.12,GHMTP,GHATP
2.94,GHMTP,GKMTP
2.56,GHMTP,GMZTP
2.41,GHMTP,GWZTP
4.21,GHMTP,NGRTP
8.16,GHMTP,AWGTP
10.37,GHMTP,CRITP
4,GHMTP,GBWOR
3.01,GHMTP,GHBTP
3.35,GHMTP,GKSTP
3.15,GHMTP,GNBTP
9.68,GHMTP,HBSTP
4.64,GHMTP,NLBTP
4.62,GHMTP,BANTP
10.08,GHMTP,CZATP
5.14,GHMTP,GBYOR
3.21,GHMTP,GHGTP
2.54,GHMTP,GLPTP
1.64,GHMTP,GNDOR
11.69,GHMTP,HDBTP
3.86,GHMTP,NMSTP
10.13,GHMTP,CZMTP
3.54,GHMTP,GDRTP
0,GHMTP,GHMTP
3.68,GHMTP,GLUTP
3.68,GHMTP,GNOOR
11.27,GHMTP,HPCTP
3.67,GHMTP,NNYTP
4.87,GHMTP,BBRTP
3.66,GHMTP,GAKTP
2.76,GHMTP,GDUTP
1.64,GHMTP,GHOTP
2.93,GHMTP,GMATP
2.47,GHMTP,GNWOR
11.03,GHMTP,HSZTP
4.61,GHMTP,NRDTP
11.18,GLUTP,AGATP
7.32,GLUTP,BGETP
8.33,GLUTP,GAUTP
4.88,GLUTP,GESTP
7.51,GLUTP,GHSTP
8.13,GLUTP,GMHTP
4.34,GLUTP,GOSOR
10.99,GLUTP,HUNOR
6.02,GLUTP,NRSTP
9.65,GLUTP,AIBTP
7.14,GLUTP,BLATP
4.69,GLUTP,GBBTP
5.26,GLUTP,GFDTP
5.15,GLUTP,GJETP
6.42,GLUTP,GMIOR
7.65,GLUTP,LLXTP
5.38,GLUTP,NUTTP
5.38,GLUTP,NUWTP
11.39,GLUTP,AKTTP
6.9,GLUTP,BLETP
6.9,GLUTP,BLMTP
2.96,GLUTP,GBCTP
6.13,GLUTP,GFMTP
1.28,GLUTP,GKITP
8.21,GLUTP,GMLTP
1.52,GLUTP,GROTP
5.35,GLUTP,NAETP
12.03,GLUTP,SLOTP
9.18,GLUTP,AOETP
6.74,GLUTP,BLGTP
3.16,GLUTP,GBETP
8.41,GLUTP,GFRTP
5.37,GLUTP,GKKTP
3.95,GLUTP,GMNTP
8,GLUTP,GSTTP
5.41,GLUTP,NAVTP
9.16,GLUTP,AOLTP
12.93,GLUTP,CHROR
2.13,GLUTP,GBMTP
5.72,GLUTP,GGITP
5.37,GLUTP,GKLTP
5.38,GLUTP,GMRTP
8.41,GLUTP,GTUTP
5.42,GLUTP,NAMTP
5.42,GLUTP,NAWTP
9.67,GLUTP,AWDTP
13.29,GLUTP,COSTP
5.66,GLUTP,GBOTP
4.35,GLUTP,GHATP
5.24,GLUTP,GKMTP
6.39,GLUTP,GMZTP
6.35,GLUTP,GWZTP
3.9,GLUTP,NGRTP
9.65,GLUTP,AWGTP
13.32,GLUTP,CRITP
7.95,GLUTP,GBWOR
6.88,GLUTP,GHBTP
7.13,GLUTP,GKSTP
7.08,GLUTP,GNBTP
11.13,GLUTP,HBSTP
5.8,GLUTP,NLBTP
6.83,GLUTP,BANTP
12.81,GLUTP,CZATP
8.21,GLUTP,GBYOR
1.06,GLUTP,GHGTP
4.48,GLUTP,GLPTP
2.52,GLUTP,GNDOR
13.17,GLUTP,HDBTP
6.2,GLUTP,NMSTP
12.87,GLUTP,CZMTP
4.89,GLUTP,GDRTP
3.99,GLUTP,GHMTP
0,GLUTP,GLUTP
2.93,GLUTP,GNOOR
12.7,GLUTP,HPCTP
5.36,GLUTP,NNYTP
7.4,GLUTP,BBRTP
6.02,GLUTP,GAKTP
5.15,GLUTP,GDUTP
2.5,GLUTP,GHOTP
6.74,GLUTP,GMATP
4.83,GLUTP,GNWOR
12.47,GLUTP,HSZTP
6.09,GLUTP,NRDTP
8.57,GNOOR,AGATP
8.04,GNOOR,BGETP
5.86,GNOOR,GAUTP
5.37,GNOOR,GESTP
7.01,GNOOR,GHSTP
5.76,GNOOR,GMHTP
1.78,GNOOR,GOSOR
8.45,GNOOR,HUNOR
7.14,GNOOR,NRSTP
7.37,GNOOR,AIBTP
7.55,GNOOR,BLATP
5.18,GNOOR,GBBTP
4.65,GNOOR,GFDTP
2.69,GNOOR,GJETP
5.9,GNOOR,GMIOR
7.92,GNOOR,LLXTP
6.41,GNOOR,NUTTP
6.41,GNOOR,NUWTP
9.14,GNOOR,AKTTP
7.32,GNOOR,BLETP
7.32,GNOOR,BLMTP
0.04,GNOOR,GBCTP
5.62,GNOOR,GFMTP
3.61,GNOOR,GKITP
5.91,GNOOR,GMLTP
2.4,GNOOR,GROTP
6.61,GNOOR,NAETP
9.8,GNOOR,SLOTP
6.46,GNOOR,AOETP
7.13,GNOOR,BLGTP
0.29,GNOOR,GBETP
7.92,GNOOR,GFRTP
5.83,GNOOR,GKKTP
4.84,GNOOR,GMNTP
6.62,GNOOR,GSTTP
6.68,GNOOR,NAVTP
6.44,GNOOR,AOLTP
10.35,GNOOR,CHROR
3.94,GNOOR,GBMTP
5.21,GNOOR,GGITP
5.83,GNOOR,GKLTP
5.15,GNOOR,GMRTP
7.05,GNOOR,GTUTP
6.69,GNOOR,NAMTP
6.69,GNOOR,NAWTP
6.92,GNOOR,AWDTP
10.72,GNOOR,COSTP
6.18,GNOOR,GBOTP
1.8,GNOOR,GHATP
5.7,GNOOR,GKMTP
5.87,GNOOR,GMZTP
4.9,GNOOR,GWZTP
5.66,GNOOR,NGRTP
6.9,GNOOR,AWGTP
11.1,GNOOR,CRITP
6.56,GNOOR,GBWOR
6.31,GNOOR,GHBTP
6.63,GNOOR,GKSTP
4.42,GNOOR,GNBTP
8.59,GNOOR,HBSTP
7.08,GNOOR,NLBTP
7.56,GNOOR,BANTP
10.22,GNOOR,CZATP
5.91,GNOOR,GBYOR
2.85,GNOOR,GHGTP
1.92,GNOOR,GLPTP
2.84,GNOOR,GNDOR
10.4,GNOOR,HDBTP
6.63,GNOOR,NMSTP
10.28,GNOOR,CZMTP
2.07,GNOOR,GDRTP
3.75,GNOOR,GHMTP
2.86,GNOOR,GLUTP
0,GNOOR,GNOOR
10.14,GNOOR,HPCTP
6.36,GNOOR,NNYTP
7.87,GNOOR,BBRTP
6.38,GNOOR,GAKTP
5.62,GNOOR,GDUTP
2.82,GNOOR,GHOTP
6.21,GNOOR,GMATP
5.31,GNOOR,GNWOR
9.88,GNOOR,HSZTP
7.23,GNOOR,NRDTP
4.02,HPCTP,AGATP
14.63,HPCTP,BGETP
8.48,HPCTP,GAUTP
12.76,HPCTP,GESTP
11.63,HPCTP,GHSTP
7.83,HPCTP,GMHTP
9.11,HPCTP,GOSOR
2.3,HPCTP,HUNOR
14.85,HPCTP,NRSTP
8.32,HPCTP,AIBTP
14.02,HPCTP,BLATP
13.02,HPCTP,GBBTP
10.39,HPCTP,GFDTP
9.59,HPCTP,GJETP
10.91,HPCTP,GMIOR
12.73,HPCTP,LLXTP
14.26,HPCTP,NUTTP
14.26,HPCTP,NUWTP
5.03,HPCTP,AKTTP
13.83,HPCTP,BLETP
13.83,HPCTP,BLMTP
10.15,HPCTP,GBCTP
10.65,HPCTP,GFMTP
13.4,HPCTP,GKITP
8.01,HPCTP,GMLTP
12.07,HPCTP,GROTP
14.55,HPCTP,NAETP
4.44,HPCTP,SLOTP
6.03,HPCTP,AOETP
13.53,HPCTP,BLGTP
10.07,HPCTP,GBETP
11.51,HPCTP,GFRTP
12.3,HPCTP,GKKTP
13.14,HPCTP,GMNTP
9.79,HPCTP,GSTTP
14.64,HPCTP,NAVTP
6.04,HPCTP,AOLTP
3.3,HPCTP,CHROR
12.27,HPCTP,GBMTP
11.05,HPCTP,GGITP
12.3,HPCTP,GKLTP
11.4,HPCTP,GMRTP
10.05,HPCTP,GTUTP
14.66,HPCTP,NAMTP
14.66,HPCTP,NAWTP
4.39,HPCTP,AWDTP
1.41,HPCTP,COSTP
12.16,HPCTP,GBOTP
9.51,HPCTP,GHATP
12.15,HPCTP,GKMTP
10.93,HPCTP,GMZTP
9.63,HPCTP,GWZTP
13.86,HPCTP,NGRTP
4.26,HPCTP,AWGTP
4.75,HPCTP,CRITP
9.84,HPCTP,GBWOR
10.56,HPCTP,GHBTP
11.28,HPCTP,GKSTP
8.62,HPCTP,GNBTP
2.34,HPCTP,HBSTP
14.9,HPCTP,NLBTP
14.21,HPCTP,BANTP
3.23,HPCTP,CZATP
8.01,HPCTP,GBYOR
12.69,HPCTP,GHGTP
9.26,HPCTP,GLPTP
11.37,HPCTP,GNDOR
4.53,HPCTP,HDBTP
13.12,HPCTP,NMSTP
3.23,HPCTP,CZMTP
8.31,HPCTP,GDRTP
11.19,HPCTP,GHMTP
12.71,HPCTP,GLUTP
10.1,HPCTP,GNOOR
0,HPCTP,HPCTP
13.69,HPCTP,NNYTP
14.37,HPCTP,BBRTP
12.86,HPCTP,GAKTP
12.56,HPCTP,GDUTP
11.37,HPCTP,GHOTP
10.64,HPCTP,GMATP
12.79,HPCTP,GNWOR
2.49,HPCTP,HSZTP
14.95,HPCTP,NRDTP
10.65,NNYTP,AGATP
2.29,NNYTP,BGETP
6.64,NNYTP,GAUTP
1.34,NNYTP,GESTP
4.28,NNYTP,GHSTP
7.51,NNYTP,GMHTP
6.08,NNYTP,GOSOR
12.47,NNYTP,HUNOR
1.38,NNYTP,NRSTP
8.47,NNYTP,AIBTP
2.14,NNYTP,BLATP
1.54,NNYTP,GBBTP
4.58,NNYTP,GFDTP
